Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
23,139.7337,144.0737,1.65,0,0,0,1
72,137.4414,149.5951,4.2,0,0,1800,1
72,130.3922,149.5991,4.2,0,0,1470,1
80,136.511,163.0064,1.78315,0,0,0,1
80,131.5496,163.0009,1.702595,0,0,180,1
9,139.2565,169.3911,1.301078,-10,0,2430,1
9,142.1249,168.4188,1.240614,-10,0,2430,1
9,137.9066,174.4482,1.301078,-10,0,2370,1
81,131.5,168,1.65,0,0,3330,1
81,136.5,168,1.65,0,0,3330,1
81,136.5,170,1.65,0,0,3330,1
81,136.5,172,1.65,0,0,3330,1
81,131.5,170,1.65,0,0,3330,1
81,130.5,170.5,1.65,0,0,3270,1
23,135.3001,178.835,1.65,0,0,747,1
23,137.8873,186.2946,1.65,0,0,807,1
9,135.331,181.9871,1.301078,-10,0,2430,1
9,130.5574,183.9388,1.301078,-10,0,2430,1
9,141.9163,178.9125,1.301077,-10,0,2310,1
50,141.5,192.5,1.65,0,0,1500,1
50,137.5,192.5,1.65,0,0,1500,1
23,137.453,195.6775,1.65,0,0,807,1
23,138.0755,205.004,1.650001,0,0,807,1
23,143.1014,196.0831,1.650001,0,0,1107,1
23,136.0361,199.4114,1.65,0,0,1107,1
23,138.1228,203.9974,1.65,35,0,1347,1
66,131.0807,207.989,1.65,-5,0,-180,1
24,137.5126,206.7174,1.65,35,0,1857,1
68,138.0004,207.8221,1.649999,0,0,90,1
9,134.81,192.0808,1.301078,-10,0,2430,1
9,132.3537,198.7196,1.301077,-10,0,2430,1
66,135,208,1.65,-5,0,-180,1
43,137,208,1.65,0,0,0,1
68,143,208,1.65,0,0,90,1
65,128.5,208,1.65,-5,0,-900,1
43,144,208,1.65,0,0,0,1
50,142.5,212.5,1.65,5,0,390,1
46,130.5,215,1.65,5,0,360,1
46,134.5,215.5,1.649999,5,0,180,1
44,132,219,1.65,5,0,540,1
50,137.5,212.5,1.65,5,0,390,1
23,131.5283,214.5716,1.650001,35,0,1347,1
23,135.4286,210.4576,1.650001,35,0,1647,1
23,138.6252,213.9877,1.65,35,0,1647,1
23,138.3355,214.5807,1.65,35,0,1707,1
24,134.7953,215.2729,1.65,35,0,1857,1
24,132.5984,218.0789,1.650001,35,0,1857,1
24,132.7789,223.5093,1.65,35,0,1857,1
24,143.736,214.9158,1.650001,35,0,1857,1
23,135,209.5,1.65,35,0,1707,1
45,143.4568,216.2522,1.2,30,0,300,1
45,137.6498,214.9874,1.400001,-30,0,300,1
46,136.4736,218.5396,1.649999,5,0,390,1
46,134.5,210.5396,1.65,5,0,360,1
44,130.8876,211.5793,1.65,5,0,330,1
46,130.641,215.8084,1.649999,5,0,390,1
43,137,228,1.65,5,0,360,1
50,142.5,224.5,1.65,5,0,390,1
50,137.5,224.5,1.65,5,0,390,1
68,143,228,1.65,0,0,90,1
68,138,228,1.65,0,0,90,1
42,137.5,234.5,1.65,5,0,450,1
42,142.5,231.5,1.65,5,0,270,1
42,137.2315,236.896,0.9999998,20,0,780,1
42,137.284,231.1417,1.2,30,0,510,1
21,132.7407,237.8087,2.774371,5,0,30,1
21,130.5014,233.1416,2.839154,55,0,780,1
23,133.6323,224.1739,1.650001,35,0,1347,1
24,137.9935,231.2362,1.650001,35,0,1857,1
24,137.9951,235.7602,1.65,35,0,1857,1.42
24,136.7241,234.8535,1.650001,5,0,1857,1
66,134.6832,228.3999,1.397506,-5,0,-540,1
10,128.714,233.5238,2.163388,-5,0,510,1
45,132.0463,224.7511,-9.155273E-07,-45,0,300,1
45,132.239,225.5303,1.699999,-65,0,240,0.7200003
43,144,228,1.65,5,0,360,1
0,129.5,244.5,1.742373,0,0,-210,1
1,133.5,244.5,1.776616,5,0,-150,0.6200004
1,138.5,245,2.143594,5,0,-90,1
0,142.5,246,2.473164,0,0,1470,1
20,136.7634,240.74,2.576099,5,0,30,1
9,131.07,243.6913,1.434968,-10,0,2460,1
9,138.8967,243.461,1.71859,-10,0,2460,1
20,146.3349,17.43279,2.750569,-20,0,240,1
20,156.646,25.89781,2.827725,-20,0,240,1
8,159,27,1.65,0,0,3660,1
8,151.5,20.5,1.65,0,0,3660,1
24,147.5,24.5,1.65,5,0,1050,1.48
24,148,20.5,1.65,5,0,1230,1
32,149,89.5,1.65,-5,0,120,1
25,157,89.5,1.65,-5,0,240,1
25,155.5,89,1.65,-5,0,210,1
25,149.5,87.5,1.65,-5,0,210,1
25,150.5885,82.79018,2.399999,0,0,0,1
25,148.4181,82.52316,2.399999,0,0,0,1
25,146.5,82.5,1.65,0,0,0,1
24,159.5,92.5,1.65,0,0,0,1
24,153,89,1.65,0,0,0,1
24,145,88,1.65,0,0,0,1
21,149,87.5,1.65,0,0,210,1
9,147.671,81.71685,1.301077,10,0,4380,1
51,155.9081,111.0574,2.799999,0,0,450,1
76,144.5,106.5,1.65,0,0,0,1
77,146.5,106.5,1.65,0,0,0,1
76,155.5,106.5,1.65,0,0,0,1
76,155.5,106.5,1.65,0,0,90,1
77,153.5,106.5,1.65,0,0,0,1
77,149.5,106.5,1.65,0,0,0,1
76,151.5,106.5,1.65,0,0,0,1
77,155.5,109.5,1.65,0,0,1170,1
76,155.5,107.5,1.65,0,0,1170,1
127,145.5,107.5,1.65,0,0,1890,1
50,145.5,107.5,1.65,0,0,420,1
91,144.3818,111.8267,1.95,0,0,-720,1
103,152.5,108,1.65,0,0,1890,0.5400004
80,159.9633,125.513,1.676789,0,0,-90,1
82,148.9821,123.262,-1.8,0,0,1230,1
82,146.3403,121.5275,-0.4500002,205,0,1230,1
83,147,124,1.65,0,0,0,1
83,149,124,1.65,0,0,0,1
21,156.8898,122.0135,0.3820271,-50,0,1020,1
21,157.1797,125.0602,0.3107745,-50,0,1020,1
21,158.5158,122.5605,0.2249998,-50,0,1020,1
21,157.8465,116.0297,0.2249999,-50,0,1020,1
21,157.3868,124.0586,0.225,5,0,660,1
21,158.3626,123.639,0.2250001,5,0,480,1
82,150.4386,117.5847,-1.8,0,0,1230,1
83,150,118,1.65,0,0,1260,1
83,152,118,1.65,0,0,1260,1
83,148,118,1.65,0,0,1260,1
83,154,118,1.65,0,0,1260,1
76,155.5,124.5,1.65,0,0,810,1
77,155.5,112.5,1.65,0,0,1170,1
77,155.5,116.5,1.65,0,0,1170,1
77,155.5,119.5,1.65,0,0,1170,1
78,155.5,122.5,1.65,0,0,1170,1
76,155.5,114.5,1.65,0,0,1170,1
82,146.5,117.5,1.65,0,0,900,1
82,150.5,124.5,1.65,0,0,1800,1
82,150.5,125.5,1.65,0,0,1530,1
83,147,126,1.65,0,0,180,1
83,149,126,1.65,0,0,180,1
22,153.5,117,1.65,0,0,840,1
23,150.5,117,1.65,0,0,1080,1
24,150,116,1.65,0,0,1770,1
20,145.783,117.9142,1.95,-175,0,840,1
24,148.021,124.9938,1.65,0,0,360,1
24,149.6387,124.9544,1.65,0,0,1770,1
23,144.6293,126.2988,-0.0499997,0,0,1230,1
51,155.7608,118.0247,2.799998,0,0,450,1
50,145.5,112.5,1.65,0,0,420,1
127,145.5,112.5,1.65,0,0,1890,1
82,145.5,125.5,1.65,0,0,1980,1
82,145.5,124.5,1.65,0,0,1710,1
23,147,125,1.65,0,0,1080,1
110,152.0651,113.0379,0.7000003,0,0,-360,1
21,152,112.5,1.65,0,0,1620,1
108,146,116.5,1.65,-10,0,390,0.4400004
24,146,116,1.65,0,0,1620,0.6600003
72,155.4293,124.4994,4.200001,0,0,1890,1
107,147,117,1.65,0,0,390,1
75,155,128,1.65,0,0,810,1
68,150,141,1.65,0,0,810,1
67,154.5,141,1.65,0,0,900,1
68,146,141,1.65,0,0,810,1
23,153,143,1.65,0,0,2070,1
66,152,141,1.65,0,0,1080,1
83,147,130,1.65,0,0,0,1
83,149,130,1.65,0,0,0,1
51,155.7972,135.3981,2.799999,0,0,450,1
133,155.5,129.5,1.65,0,0,-360,1
76,155.5,131.5,1.65,0,0,810,1
78,155.5,133.5,1.65,0,0,1170,1
77,155.5,136.5,1.65,0,0,1170,1
77,155.5,140.5,1.65,0,0,1170,1
77,155.5,143.5,1.65,0,0,1170,1
76,155.5,138.5,1.65,0,0,1170,1
133,146.5,141.5,1.65,0,0,-270,1
82,150.5,130.5,1.65,0,0,2160,1
82,150.5,131.5,1.65,0,0,1170,1
83,147,132,1.65,0,0,180,1
83,149,132,1.65,0,0,1620,1
82,150.5,142.5,1.65,0,0,1620,1
82,150.5131,141.5131,0,0,0,990,1
82,145.5,142.5,1.65,0,0,1530,1
84,144.5,143,1.65,0,0,1620,1
82,145.5,141.5,1.65,0,0,720,1
133,145.5,140.5,1.65,0,0,720,1
133,144.5,140.5,1.65,0,0,0,1
84,151.5,143,1.65,0,0,-180,1
82,150.5,141.5,1.65,0,0,630,1
83,152,141,1.65,0,0,2160,1
83,153.5,141,1.65,0,0,2160,1
133,153.5,140.5,1.65,0,0,720,1
133,150.5,140.5,1.65,0,0,720,1
24,147.1839,131.4547,1.65,0,0,360,1
23,144.0991,141.8348,1.65,0,0,0,1
90,152.0977,140.4595,0.3499997,0,0,1080,1
22,152.3595,139.8687,2.1,-15,0,750,0.5600004
82,152.5,139.5,1.65,0,0,720,1
82,151.5,139.5,1.65,0,0,630,1
84,151,140.5,1.65,0,0,630,1
84,153,140.5,1.65,0,0,810,1
82,145.5,131.5,1.65,0,0,1980,1
82,145.5,130.5,1.65,0,0,2430,1
23,147.5035,130.8661,1.649999,0,0,1080,1
23,149.2261,130.8454,1.649999,0,0,1080,1
72,155.5692,131.3344,4.2,0,0,1890,1
80,159.9842,130.4744,1.651785,0,0,90,1
20,153.1521,146.2369,4.4,0,0,0,1
20,153.7185,144.7887,2.95,60,0,0,0.6200004
115,152.3187,146.972,1.65,0,0,2070,1
102,148.5,147,1.65,0,0,900,1
102,149.132,146.75,3.05,0,0,900,1
99,146.6675,146.6181,1.65,0,0,2160,1
111,144.3187,144.6173,1.65,10,0,1980,1
51,155.9462,144.9861,2.799998,0,0,450,1
133,145.5,144.5,1.65,0,0,720,1
76,155.5,149.5,1.65,0,0,900,1
76,155.5,149.5,1.65,0,0,810,1
77,155.5,147.5,1.65,0,0,1170,1
77,153.5,149.5,1.65,0,0,1260,1
77,149.5,149.5,1.65,0,0,1260,1
77,146.5,149.5,1.65,0,0,1260,1
76,144.5,149.5,1.65,0,0,1260,1
76,151.5,149.5,1.65,0,0,1260,1
76,155.5,145.5,1.65,0,0,1170,1
9,156.4075,165.8143,1.301077,-10,0,2400,1
9,150.3956,167.1599,1.154534,-10,0,2460,1
9,154.9176,183.2329,1.301077,-10,0,2130,1
9,159.9631,178.0712,1.301077,-10,0,2280,1
9,154.1563,177.2206,1.301078,-10,0,2430,1
9,147.8062,178.9636,1.301078,-10,0,2430,1
9,148.6743,183.2029,1.301078,-10,0,2310,1
9,144.8871,188.0887,1.301077,-10,0,2310,1
9,158.5799,183.6913,1.301077,-10,0,2370,1
20,155,199,1.65,0,0,750,1
23,145.2184,204.9612,1.65,0,0,807,1
23,144.3394,204.9242,1.650001,35,0,1347,1
9,158.5866,193.5151,1.651077,0,0,2130,1
9,148.7527,192.8821,1.301077,-10,0,2310,1
9,151.8655,196.069,1.301078,-10,0,2370,1
66,146.5,208,1.65,0,0,0,1
65,149,208,1.65,0,0,-810,1
66,147.7054,222.0672,1.7,20,0,300,1
10,149,221,1.65,0,0,159,1.01
23,149.4616,212.4906,1.650001,0,0,1017,1
23,149.3274,219.1646,1.65,0,0,1017,1
66,149,210.5,1.65,0,0,450,1
66,149,214.5,1.65,0,0,450,1
66,149.5018,219.9717,0.7000005,-30,0,390,1
24,159,209.5,1.65,20,0,1530,1
23,145,215.5,1.65,35,0,1347,1
20,153.5156,233.2256,2.55,5,0,120,1
21,151.471,228.178,2.55,5,0,30,1
21,146.2744,237.0212,2.782084,5,0,30,1
24,145.1734,227.4252,1.65,35,0,1857,1
9,149.9939,239.4559,1.331169,-10,0,2460,1
9,157.2933,237.6786,1.458189,-10,0,2700,1
0,146,246,1.967823,0,0,1470,1
0,155.5,247,2.419205,0,0,1470,1
1,150.5,246,1.770972,0,0,1320,1
0,160,247.5,2.99007,0,0,1470,1
24,175.5,13.5,1.65,5,0,1230,1
20,166.0676,17.72827,2.827724,-20,0,240,1
20,173.4359,17.80469,2.827725,-20,0,240,1
8,165.5,16.5,1.65,0,0,3660,1
24,162.5,21.5,1.65,5,0,1230,1
24,168,21.5,1.65,5,0,1230,1
24,170.5,19,1.65,5,0,1230,1
70,175,20,1.704949,0,0,-180,1
70,171,29.5,1.751762,0,0,-90,1
70,168.9387,23.86707,-0.1340036,-50,0,-390,1
71,173.5461,27.00505,-0.1340039,-50,0,-390,1
70,171,36,1.673327,0,0,-90,1
70,169.4656,40.96791,0.9167898,-60,0,-60,1
74,164.8751,47.59483,2.072048,110,0,120,1
99,174,38,1.65,0,0,-630,1
102,173,47.5,1.754535,0,0,-1140,0.6600003
111,173,33,1.64729,-20,0,-990,1
102,172.4304,33.7399,1.649434,0,0,-1110,0.7200003
102,174.5,48,1.739857,0,0,-1080,0.7400002
25,172,92.5,1.65,-5,0,210,1
25,170,91.5,1.65,-5,0,210,1
25,174.5,94,1.649999,-5,0,210,1
25,165,93.5,1.65,-5,0,240,1
25,162,92.5,1.65,-5,0,240,1
25,165.5,89,1.65,-5,0,210,1
25,161,86.5,1.65,0,0,0,1
25,175.5,96,1.65,-5,0,240,1
31,166.6653,98.62633,1.2,-5,0,30,1
30,170.4063,98.07573,1.2,-5,0,240,1
32,167.6806,98.7154,1.2,-5,0,60,1
23,172.5073,98.43443,1.2,-5,0,60,1
23,168.6149,96.67923,1.2,-5,0,60,1
25,172.5,106,1.65,-5,0,60,1
25,172,101.5,1.65,-5,0,120,1
25,171,104.5,1.65,-5,0,120,1
25,170.5,96.5,1.65,-5,0,210,1
24,172,99,1.65,0,0,150,1
21,174.5,109.5,1.65,0,0,210,1
32,173,111.5,1.65,-30,0,210,1
81,172,110,1.65,0,0,210,1
81,171,108.5,1.65,0,0,240,1
81,170,107,1.65,0,0,240,1
81,169,105.5,1.65,0,0,240,1
21,176,112,1.65,-30,0,210,1
80,167.9505,125.5124,1.675919,0,0,-90,1
7,172.5029,119.3444,1.65,5,0,540,0.8200002
21,169.7403,123.3522,0.2250002,5,0,540,1
21,170.2778,122.5479,0.2249998,5,0,480,1
23,173.2493,122.4855,1.65,5,0,480,1
24,170.7852,122.7117,0.2250004,5,0,390,1
25,173.212,119.3312,1.65,5,0,420,1
40,172.5,125.5,1.65,0,0,2610,1
10,173,123,1.65,0,0,420,1
81,173.2466,124.4338,1.65,0,0,480,1
81,174.2459,122.7341,1.65,0,0,480,1
81,174.8275,121.0001,1.65,0,0,450,1
95,163.9021,125.3986,2.342968,0,0,450,1
20,175.5,119,1.65,0,0,360,1
81,174.5,119,1.65,0,0,420,1
81,174.5,117,1.65,0,0,480,1
81,174.5,115.5,1.65,0,0,420,1
58,175.5,123,1.65,0,0,870,1
58,175.5,122,1.65,0,0,870,1
81,174.5231,113.8023,1.65,0,0,480,1
80,168.0112,130.4943,1.649989,0,0,90,1
10,173.2154,131.4758,1.9,0,0,420,1
23,174.1285,131.7889,1.65,5,0,390,1
40,172.5,130.5,1.65,0,0,2610,1
81,174.5,131,1.65,0,0,1830,1
33,173,130.5,1.65,5,0,540,1
95,163.9379,130.6328,2.298211,0,0,450,1
10,174.5,140.5,1.65,0,0,450,1
133,172.5,129.5,1.65,0,0,-360,1
10,174.5,136.5,1.65,0,0,450,1
97,176,129.5,1.65,0,0,750,1
10,170.5,147.5,1.65,0,0,1530,1
10,171,152.5,1.65,0,0,1530,1
10,171,155,1.65,0,0,1530,1
10,173.5,158,1.65,0,0,1530,1
10,174.5,160.5,1.65,0,0,1650,1
20,173.7077,169.4389,1.474999,30,0,1440,1
20,167.7669,163.8857,1.644307,30,0,1440,1
25,175,173,1.65,30,0,2790,1
9,173.9066,172.8917,1.651077,0,0,2130,1
9,171.3144,171.1099,1.651078,0,0,2130,1
9,160.7753,170.1822,1.301077,-10,0,2430,1
9,163.581,165.9466,1.298675,-10,0,2400,1
5,172.5,183.5,1.65,0,0,540,1
5,169.5,190.5,1.65,0,0,540,1
5,164.5,191.5,1.65,0,0,660,1
5,175.5,191.5,1.65,0,0,660,1
5,174.6081,178.6968,1.800001,-90,0,720,1
7,169.5,188.5,1.65,0,0,810,1
8,170,186,1.65,0,0,810,1
8,161.5,191,1.65,0,0,900,1
20,173.3174,191.0819,2.6,0,0,750,1
20,170.7632,186.0938,2.599999,0,0,750,1
20,169.989,186.801,2.6,0,0,750,1
20,162.2503,191.0604,2.6,0,0,750,1
21,167.7453,189.9487,3,-60,0,-150,1
21,174.8714,181.3489,3,-60,0,-150,1
21,161.739,191.0182,3,-60,0,-150,1
9,175.2489,190.9517,1.651077,0,0,2190,1
9,169.963,188.9693,1.651078,0,0,2190,1
9,172.6041,183.391,1.651077,0,0,2190,1
9,162.7401,181.1384,1.301078,-10,0,2400,1
9,166.7477,177.3753,1.301077,-10,0,2400,1
25,176,177.5,1.65,30,0,2790,1
5,171.5,197.5,1.65,0,0,660,1
9,166.5,196,1.65,0,0,1050,1
20,167.0576,195.9844,2.6,0,0,750,1
20,166.4414,196.3371,2.6,0,0,750,1
20,162,203.5,1.65,0,0,750,1
21,172.0813,197.5249,3,-60,0,-150,1
9,173.437,203.6419,1.651078,0,0,2220,1
20,167.5,208,1.65,0,0,750,1
20,172,213.5,1.65,0,0,750,1
9,166.7637,211.1944,1.651077,0,0,2130,1
9,166.0344,216.3497,1.651077,0,0,2220,1
9,173.4066,222.2167,1.301078,-10,0,2790,1
9,175.4805,216.5654,1.301077,-10,0,3060,1
20,171.264,225.6265,2.55,5,0,120,1
21,163.1083,233.073,2.715267,5,0,120,1
20,162.4696,238.7122,2.55,5,0,120,1
9,173.9134,231.1182,1.651077,0,0,2220,1
9,165.4427,230.3925,1.426456,-10,0,2790,1
9,169.2049,234.3362,1.301078,-10,0,2790,1
0,171.5,248.5,2.299073,0,0,1470,1
1,162,250,2.799963,0,0,1320,1
1,175.5,247,2.006953,0,0,1320,1
1,168.5,247.5,2.285965,0,0,1320,1
0,164.5,247,2.296926,0,0,1470,1
32,190.2068,11.07732,1.618229,0,0,-240,1
31,189.8922,14.77936,1.612419,0,0,-240,1
30,187.0737,7.566018,1.666759,0,0,-240,1
20,189.7148,8.539894,3.41861,-20,0,240,1
21,183.0412,12.56981,2.827725,-20,0,240,1
21,183.0312,9.302197,2.859126,-20,0,240,1
8,178.5,11,1.65,0,0,3570,1
21,186.1115,17.30799,2.832344,-20,0,240,1
8,185.5,21,1.678613,0,0,3570,1
24,180.5,18,1.65,5,0,1230,1
69,181,20,1.651825,0,0,0,1
70,189.0395,30.02932,1.80131,0,0,90,1
71,178.9795,25.39433,1.194731,0,0,-360,1
102,180.5,24.5,1.920248,0,0,-1110,0.6000004
9,184.3397,46.37454,1.301077,0,0,3960,1
8,189,47.5,1.65,0,0,3570,1
74,181.8171,41.52783,1.9,110,0,90,1
101,179.5,46.5,1.65,0,0,-780,1
103,180.5,41,1.65,-5,0,-1080,0.5600004
130,180.5,41,1.65,-20,0,-990,1
130,179.7444,40.8854,1.65,-20,0,-990,1
52,180.2294,41.56693,1.649999,-20,0,-990,1
52,180.145,40.85202,1.65,-20,0,-990,1
9,185.2132,61.09105,1.431048,0,0,3960,1
9,187.5361,52.66823,1.308036,0,0,3960,1
9,184.6739,75.30152,1.301078,0,0,3900,1
9,188.1964,66.71506,1.326722,0,0,3900,1
20,190.3341,82.31915,2.827725,-20,0,240,1
20,187.5113,93.09012,2.827725,-20,0,240,1
9,191.0451,83.8552,1.301077,10,0,4380,1
9,186.3703,91.26852,1.301077,10,0,4380,1
31,188.5,86.5,1.65,355,0,1530,1
25,177.5,109.5,1.65,-5,0,60,1
25,183,108.5,1.649999,-5,0,120,1
25,182.5,111.5,1.65,-5,0,120,1
25,176.5,101,1.65,-5,0,120,1
24,177.5,103.5,1.65,0,0,0,1
24,180.5,102.5,1.649999,0,0,150,1
20,188.2629,102.333,2.827725,-20,0,240,1
9,182.9973,99.78429,1.301078,0,0,3900,1
9,190.5815,99.17702,1.301077,10,0,4380,1
9,184.1864,108.6313,1.301077,10,0,4380,1
32,190.0222,125.7625,1.65,5,0,420,1
20,190.5,124.5,1.649999,0,0,360,1
24,182.5,121.5,1.65,0,0,360,1
24,190,124,1.65,0,0,390,1
24,188.5,127,1.65,0,0,360,1
31,181.5,122.5,1.65,5,0,450,1
24,184.5791,125.7989,1.65,0,0,540,1
24,182.5382,124.9041,1.65,0,0,360,1
21,182.602,120.8812,2.9,30,0,1440,1
23,188.5,120,1.65,30,0,2370,1
25,181.5,115.5,1.65,-5,0,120,1
20,184.426,114.2379,2.827724,-20,0,240,1
9,185.2487,123.4731,1.301078,0,0,3900,1
25,177.8225,112.7995,1.65,-5,0,120,1
52,184,134.5,1.65,0,0,90,1
34,184,134.5,1.649999,5,0,420,1.5
56,183,139,1.65,5,0,330,1
81,176.1475,131.5243,1.649999,0,0,360,1
81,177.4707,132.434,1.649999,0,0,420,1
20,180.5,135.5,1.65,0,0,360,1
24,186.5,140.5,1.65,0,0,450,1
24,180,136.5,1.65,0,0,450,1
24,177,134.5,1.65,0,0,390,1
26,188,142.5,1.65,5,0,450,1
30,191,134.5,1.65,5,0,450,1
59,185.1665,140.0647,1.649999,0,0,1860,1
58,184.5,138.5,1.65,0,0,360,1
81,179,133,1.65,0,0,360,1
21,188.5378,133.647,2.9,30,0,1440,1
10,182.5,141.5,1.65,0,0,450,1
27,176.5,130,1.65,-30,0,210,1
6,178,130.5,1.65,0,0,300,1
21,178,130.5,1.65,0,0,240,1
23,184.3616,131.8442,1.65,0,0,0,1
22,181.6792,135.3278,1.65,0,0,0,1
6,182.5,133.5,1.65,0,0,-150,0.5200005
6,185.5,135.5,1.65,0,0,-150,0.3800004
25,185.5,136.5,1.65,0,0,0,1
6,184.5,132.5,1.65,0,0,0,0.5400004
10,177.5,142.5,1.65,0,0,450,1
10,185.5,142.5,1.65,0,0,450,1
10,178.5,136.5,1.65,0,0,450,1
116,184.5,140.5,1.65,0,0,2550,0.7600002
24,188,144,1.65,0,0,450,1
24,192,134,1.65,0,0,450,1
33,192,132.5,1.65,5,0,1860,1
10,185.5,146.5,1.65,0,0,450,1
23,188.5,152,1.65,0,0,1530,1
23,187,152,1.65,0,0,1440,1
23,190,158.5,1.65,0,0,1440,1
10,188.6907,147.31,1.650001,0,0,450,1
10,180.5,147.5,1.65,0,0,450,1
23,192,157.5,1.65,30,0,2910,1.4
85,178.2152,174.9872,1.88177,0,0,-90,1
85,182.2101,175.0192,1.85,0,0,-90,1
30,183,172.5,1.65,5,0,780,0.8200002
31,176.5,173.5,0.5652926,5,0,780,1
20,176.7932,172.9655,1.070575,30,0,1530,1
20,181.1968,171.4998,2.25,30,0,1470,1
20,181.5823,172.0564,2.35,30,0,1560,1
24,182.5,170,1.65,30,0,2460,1
24,185.5,173,1.65,30,0,2460,1
24,189.5,170,1.65,30,0,2550,1
26,184.5,172,1.65,30,0,2910,1
26,186.5,173,1.65,30,0,2910,1
23,189.5,162,1.65,30,0,2910,1
10,179.5,164.5,1.65,0,0,1530,0.8600001
10,180.5,168.5,1.680985,0,0,450,1
85,178.0074,176.7995,1.95,0,0,90,1
85,181.9913,176.8194,1.95,0,0,90,1
10,184.5,177,1.65,0,0,1530,1
20,178.1779,178.6008,2.077604,30,0,1440,1
24,186.5,178,1.65,30,0,2550,1
24,185,177.5,1.65,30,0,2460,1
25,185,176.5,1.65,30,0,2880,1
25,186,177.5,1.65,30,0,2880,1
26,185.5,176.5,1.65,30,0,2910,1
26,188,177,1.65,30,0,2910,1
10,189,181.5,1.65,0,0,1320,1
10,190.5,182.5,1.65,0,0,1320,1
5,181.5,185.5,1.614432,0,0,540,1
5,176.5,177.5,1.65,0,0,660,1
5,177.4679,179.6902,1.8,-90,0,690,0.5000005
8,179,185.5,1.65,0,0,900,1
9,183,189.5,1.65,0,0,900,1
20,178.4773,185.0902,2.6,0,0,750,1
20,178.1139,182.6644,2.598291,0,0,750,1
9,176.7111,179.1839,1.651077,0,0,2190,1
10,192,185,1.65,0,0,1320,1
5,188,206.5,1.65,0,0,540,1
5,179.5,203.5,1.65,0,0,540,1
5,179.5,196.5,1.65,0,0,540,1
5,180.5,192.5,1.65,0,0,660,1
5,185.5,198.5,1.65,0,0,660,1
5,187.5,201.5,1.65,0,0,660,1
5,177.5,207.5,1.65,0,0,660,1
5,187.5,197.5,1.633641,-90,0,240,0.8200002
9,176.5,197.5,1.65,0,0,1050,1
21,188.2327,201.0446,3.000001,-60,0,-150,1
9,178.3191,206.1767,1.651078,0,0,2130,1
9,179.9803,202.3151,1.651077,0,0,2190,1
9,182.7203,193.6676,1.651077,0,0,2190,1
9,185.7069,198.4457,1.651077,0,0,2190,1
9,185.7147,192.781,1.001077,-10,0,2040,1
9,187.5469,197.6047,0.9869439,-10,0,2130,1
10,183.5,223.5,1.65,0,0,480,1
5,191.5,212.5,1.65,0,0,540,1
5,186.5,210.5,1.65,0,0,540,1
6,178.5,218.5,1.65,0,0,1230,0.5400004
20,182,222.5,1.65,0,0,750,1
20,178.6492,219.0245,2.55,5,0,120,1
24,184.1037,222.9138,1.651077,0,0,2130,1
9,186.771,211.9508,1.651078,0,0,2130,1
9,183.1691,214.8107,1.301078,-10,0,3060,1
9,189.2612,220.532,1.301078,-10,0,3060,1
9,192,218,1.65,0,0,480,1
5,189.5,226.5,1.65,5,0,0,1
5,187.5,229.5,1.65,5,0,120,1
8,191.7539,230.3732,1.649999,5,0,120,1
9,187,226.5,1.65,0,0,480,1
9,179,231,1.687493,0,0,480,1
20,187.7811,226.0056,3.000001,0,0,-360,1
20,189.2987,234.4562,3.000001,0,0,-360,1
20,179.0423,226.1516,2.55,5,0,120,1
9,188.5542,230.7024,1.651077,0,0,2220,1
0,191,248.5,2.408238,0,0,1470,1
0,185.5,248,2.040648,0,0,1470,1
0,181,247.5,1.662934,0,0,1470,1
32,205.0004,13.67323,1.6,0,0,30,1
30,203.395,14.48893,1.622241,0,0,-240,1
32,202.642,10.43004,1.63433,0,0,90,1
31,204.8685,9.545493,1.608577,0,0,90,1
20,192.0207,9.602472,3.29831,-20,0,240,1
20,203.7324,8.190173,3.150638,-20,0,240,1
20,206.8041,7.199831,2.880621,-20,0,240,1
21,206.6479,13.32782,2.827725,-20,0,240,1
21,205.9787,8.732482,2.883544,-20,0,240,1
21,200.5989,9.356153,3.220726,-20,0,240,1
21,194.7154,9.451012,3.258881,-20,0,240,1
24,192.5,10.5,2.207855,5,0,1230,1
24,206,13.5,1.65,5,0,1230,1
24,206.5,9,1.65,5,0,1230,1
21,201.4085,25.00403,2.827725,-20,0,240,1
8,196,27,2.017356,0,0,3570,1
20,198.6021,37.06425,3.223746,-20,0,240,1
9,201.0747,35.26969,1.301077,0,0,4020,1
20,204.8326,63.76042,2.827725,-20,0,240,1
8,203.5,52.5,1.65,0,0,3480,1
8,201.5,50,1.65,0,0,3480,1
8,194,53,1.65,0,0,3480,1
8,192.5,56,1.65,0,0,3480,1
8,193.5,58.5,1.65,0,0,3480,1
8,196,59,1.65,0,0,3570,1
9,204.831,65.22929,1.301077,0,0,4050,1
9,197.7592,76.46958,1.301078,0,0,4050,1
9,203.3865,78.99889,1.301077,0,0,4230,1
20,201.8482,81.37705,2.827724,-20,0,240,1
25,192.5,122,1.65,0,0,360,1
30,197,127.5,1.65,5,0,900,0.6200004
32,196.5,127.5,1.65,5,0,1860,1
21,195,124,1.65,30,0,1440,1
25,203.5,127.5,1.65,30,0,3300,1.659999
25,205,127.5,1.65,30,0,3120,1
