Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
9,131.07,243.6913,143.4968,-10,0,2460,1
9,138.8967,243.461,171.859,-10,0,2460,1
20,146.3349,17.43279,275.0569,-20,0,240,1
20,156.646,25.89781,282.7725,-20,0,240,1
8,159,27,165,0,0,3660,1
8,151.5,20.5,165,0,0,3660,1
24,147.5,24.5,165,5,0,1050,1.48
24,148,20.5,165,5,0,1230,1
32,149,89.5,165,-5,0,120,1
25,157,89.5,165,-5,0,240,1
25,155.5,89,165,-5,0,210,1
25,149.5,87.5,165,-5,0,210,1
25,150.5885,82.79018,239.9999,0,0,0,1
25,148.4181,82.52316,239.9999,0,0,0,1
25,146.5,82.5,165,0,0,0,1
24,159.5,92.5,165,0,0,0,1
24,153,89,165,0,0,0,1
24,145,88,165,0,0,0,1
21,149,87.5,165,0,0,210,1
9,147.671,81.71685,130.1077,10,0,4380,1
51,155.9081,111.0574,279.9998,0,0,450,1
76,144.5,106.5,165,0,0,0,1
77,146.5,106.5,165,0,0,0,1
76,155.5,106.5,165,0,0,0,1
76,155.5,106.5,165,0,0,90,1
77,153.5,106.5,165,0,0,0,1
77,149.5,106.5,165,0,0,0,1
76,151.5,106.5,165,0,0,0,1
77,155.5,109.5,165,0,0,1170,1
76,155.5,107.5,165,0,0,1170,1
127,145.5,107.5,165,0,0,1890,1
50,145.5,107.5,165,0,0,420,1
91,144.3818,111.8267,195,0,0,-720,1
103,152.5,108,165,0,0,1890,0.5400004
80,159.9633,125.513,167.6789,0,0,-90,1
82,148.9821,123.262,-180,0,0,1230,1
82,146.3403,121.5275,-45.00002,205,0,1230,1
83,147,124,165,0,0,0,1
83,149,124,165,0,0,0,1
21,156.8898,122.0135,38.20271,-50,0,1020,1
21,157.1797,125.0602,31.07745,-50,0,1020,1
21,158.5158,122.5605,22.49998,-50,0,1020,1
21,157.8465,116.0297,22.49999,-50,0,1020,1
21,157.3868,124.0586,22.5,5,0,660,1
21,158.3626,123.639,22.50001,5,0,480,1
82,150.4386,117.5847,-180,0,0,1230,1
83,150,118,165,0,0,1260,1
83,152,118,165,0,0,1260,1
83,148,118,165,0,0,1260,1
83,154,118,165,0,0,1260,1
76,155.5,124.5,165,0,0,810,1
77,155.5,112.5,165,0,0,1170,1
77,155.5,116.5,165,0,0,1170,1
77,155.5,119.5,165,0,0,1170,1
78,155.5,122.5,165,0,0,1170,1
76,155.5,114.5,165,0,0,1170,1
82,146.5,117.5,165,0,0,900,1
82,150.5,124.5,165,0,0,1800,1
82,150.5,125.5,165,0,0,1530,1
83,147,126,165,0,0,180,1
83,149,126,165,0,0,180,1
22,153.5,117,165,0,0,840,1
23,150.5,117,165,0,0,1080,1
24,150,116,165,0,0,1770,1
20,145.783,117.9142,195,-175,0,840,1
24,148.021,124.9938,165,0,0,360,1
24,149.6387,124.9544,165,0,0,1770,1
23,144.6293,126.2988,-4.999969,0,0,1230,1
51,155.7608,118.0247,279.9998,0,0,450,1
50,145.5,112.5,165,0,0,420,1
127,145.5,112.5,165,0,0,1890,1
82,145.5,125.5,165,0,0,1980,1
82,145.5,124.5,165,0,0,1710,1
23,147,125,165,0,0,1080,1
110,152.0651,113.0379,70.00003,0,0,-360,1
21,152,112.5,165,0,0,1620,1
108,146,116.5,165,-10,0,390,0.4400004
24,146,116,165,0,0,1620,0.6600003
72,155.4293,124.4994,420.0001,0,0,1890,1
107,147,117,165,0,0,390,1
75,155,128,165,0,0,810,1
68,150,141,165,0,0,810,1
67,154.5,141,165,0,0,900,1
68,146,141,165,0,0,810,1
23,153,143,165,0,0,2070,1
66,152,141,165,0,0,1080,1
83,147,130,165,0,0,0,1
83,149,130,165,0,0,0,1
51,155.7972,135.3981,279.9999,0,0,450,1
133,155.5,129.5,165,0,0,-360,1
76,155.5,131.5,165,0,0,810,1
78,155.5,133.5,165,0,0,1170,1
77,155.5,136.5,165,0,0,1170,1
77,155.5,140.5,165,0,0,1170,1
77,155.5,143.5,165,0,0,1170,1
76,155.5,138.5,165,0,0,1170,1
133,146.5,141.5,165,0,0,-270,1
82,150.5,130.5,165,0,0,2160,1
82,150.5,131.5,165,0,0,1170,1
83,147,132,165,0,0,180,1
83,149,132,165,0,0,1620,1
82,150.5,142.5,165,0,0,1620,1
82,150.5131,141.5131,0,0,0,990,1
82,145.5,142.5,165,0,0,1530,1
84,144.5,143,165,0,0,1620,1
82,145.5,141.5,165,0,0,720,1
133,145.5,140.5,165,0,0,720,1
133,144.5,140.5,165,0,0,0,1
84,151.5,143,165,0,0,-180,1
82,150.5,141.5,165,0,0,630,1
83,152,141,165,0,0,2160,1
83,153.5,141,165,0,0,2160,1
133,153.5,140.5,165,0,0,720,1
133,150.5,140.5,165,0,0,720,1
24,147.1839,131.4547,165,0,0,360,1
23,144.0991,141.8348,165,0,0,0,1
90,152.0977,140.4595,34.99997,0,0,1080,1
22,152.3595,139.8687,210,-15,0,750,0.5600004
82,152.5,139.5,165,0,0,720,1
82,151.5,139.5,165,0,0,630,1
84,151,140.5,165,0,0,630,1
84,153,140.5,165,0,0,810,1
82,145.5,131.5,165,0,0,1980,1
82,145.5,130.5,165,0,0,2430,1
23,147.5035,130.8661,164.9999,0,0,1080,1
23,149.2261,130.8454,165,0,0,1080,1
72,155.5692,131.3344,420,0,0,1890,1
80,159.9842,130.4744,165.1785,0,0,90,1
20,153.1521,146.2369,440,0,0,0,1
20,153.7185,144.7887,295,60,0,0,0.6200004
115,152.3187,146.972,165,0,0,2070,1
102,148.5,147,165,0,0,900,1
102,149.132,146.75,305,0,0,900,1
99,146.6675,146.6181,165,0,0,2160,1
111,144.3187,144.6173,165,10,0,1980,1
51,155.9462,144.9861,279.9998,0,0,450,1
133,145.5,144.5,165,0,0,720,1
76,155.5,149.5,165,0,0,900,1
76,155.5,149.5,165,0,0,810,1
77,155.5,147.5,165,0,0,1170,1
77,153.5,149.5,165,0,0,1260,1
77,149.5,149.5,165,0,0,1260,1
77,146.5,149.5,165,0,0,1260,1
76,144.5,149.5,165,0,0,1260,1
76,151.5,149.5,165,0,0,1260,1
76,155.5,145.5,165,0,0,1170,1
9,156.4075,165.8143,130.1077,-10,0,2400,1
9,150.3956,167.1599,115.4534,-10,0,2460,1
9,154.9176,183.2329,130.1077,-10,0,2130,1
9,159.9631,178.0712,130.1077,-10,0,2280,1
9,154.1563,177.2206,130.1078,-10,0,2430,1
9,147.8062,178.9636,130.1078,-10,0,2430,1
9,148.6743,183.2029,130.1078,-10,0,2310,1
9,144.8871,188.0887,130.1077,-10,0,2310,1
9,158.5799,183.6913,130.1077,-10,0,2370,1
20,155,199,165,0,0,750,1
23,145.2184,204.9612,165,0,0,807,1
23,144.3394,204.9242,165.0001,35,0,1347,1
9,158.5866,193.5151,165.1077,0,0,2130,1
9,148.7527,192.8821,130.1077,-10,0,2310,1
9,151.8655,196.069,130.1078,-10,0,2370,1
66,146.5,208,165,0,0,0,1
65,149,208,165,0,0,-810,1
66,147.7054,222.0672,170,20,0,300,1
10,149,221,165,0,0,159,1.01
23,149.4616,212.4906,165.0001,0,0,1017,1
23,149.3274,219.1646,165,0,0,1017,1
66,149,210.5,165,0,0,450,1
66,149,214.5,165,0,0,450,1
66,149.5018,219.9717,70.00005,-30,0,390,1
24,159,209.5,165,20,0,1530,1
23,145,215.5,165,35,0,1347,1
20,153.5156,233.2256,255,5,0,120,1
21,151.471,228.178,255,5,0,30,1
21,146.2744,237.0212,278.2084,5,0,30,1
24,145.1734,227.4252,165,35,0,1857,1
9,149.9939,239.4559,133.1169,-10,0,2460,1
9,157.2933,237.6786,145.8189,-10,0,2700,1
0,146,246,196.7823,0,0,1470,1
0,155.5,247,241.9205,0,0,1470,1
1,150.5,246,177.0972,0,0,1320,1
0,160,247.5,299.007,0,0,1470,1
24,175.5,13.5,165,5,0,1230,1
20,166.0676,17.72827,282.7724,-20,0,240,1
20,173.4359,17.80469,282.7725,-20,0,240,1
8,165.5,16.5,165,0,0,3660,1
24,162.5,21.5,165,5,0,1230,1
24,168,21.5,165,5,0,1230,1
24,170.5,19,165,5,0,1230,1
70,175,20,170.4949,0,0,-180,1
70,171,29.5,175.1762,0,0,-90,1
70,168.9387,23.86707,-13.40036,-50,0,-390,1
71,173.5461,27.00505,-13.40039,-50,0,-390,1
70,171,36,167.3327,0,0,-90,1
70,169.4656,40.96791,91.67899,-60,0,-60,1
74,164.8751,47.59483,207.2048,110,0,120,1
99,174,38,165,0,0,-630,1
102,173,47.5,175.4535,0,0,-1140,0.6600003
111,173,33,164.729,-20,0,-990,1
102,172.4304,33.7399,164.9434,0,0,-1110,0.7200003
102,174.5,48,173.9857,0,0,-1080,0.7400002
25,172,92.5,165,-5,0,210,1
25,170,91.5,165,-5,0,210,1
25,174.5,94,165,-5,0,210,1
25,165,93.5,165,-5,0,240,1
25,162,92.5,165,-5,0,240,1
25,165.5,89,165,-5,0,210,1
25,161,86.5,165,0,0,0,1
25,175.5,96,165,-5,0,240,1
31,166.6653,98.62633,120,-5,0,30,1
30,170.4063,98.07573,120,-5,0,240,1
32,167.6806,98.7154,120,-5,0,60,1
23,172.5073,98.43443,120,-5,0,60,1
23,168.6149,96.67923,120,-5,0,60,1
25,172.5,106,165,-5,0,60,1
25,172,101.5,165,-5,0,120,1
25,171,104.5,165,-5,0,120,1
25,170.5,96.5,165,-5,0,210,1
24,172,99,165,0,0,150,1
21,174.5,109.5,165,0,0,210,1
32,173,111.5,165,-30,0,210,1
81,172,110,165,0,0,210,1
81,171,108.5,165,0,0,240,1
81,170,107,165,0,0,240,1
81,169,105.5,165,0,0,240,1
21,176,112,165,-30,0,210,1
80,167.9505,125.5124,167.5919,0,0,-90,1
7,172.5029,119.3444,165,5,0,540,0.8200002
21,169.7403,123.3522,22.50002,5,0,540,1
21,170.2778,122.5479,22.49998,5,0,480,1
23,173.2493,122.4855,165,5,0,480,1
24,170.7852,122.7117,22.50004,5,0,390,1
25,173.212,119.3312,165,5,0,420,1
40,172.5,125.5,165,0,0,2610,1
10,173,123,165,0,0,420,1
81,173.2466,124.4338,165,0,0,480,1
81,174.2459,122.7341,165,0,0,480,1
81,174.8275,121.0001,165,0,0,450,1
95,163.9021,125.3986,234.2968,0,0,450,1
20,175.5,119,165,0,0,360,1
81,174.5,119,165,0,0,420,1
81,174.5,117,165,0,0,480,1
81,174.5,115.5,165,0,0,420,1
58,175.5,123,165,0,0,870,1
58,175.5,122,165,0,0,870,1
81,174.5231,113.8023,165,0,0,480,1
80,168.0112,130.4943,164.9989,0,0,90,1
10,173.2154,131.4758,190,0,0,420,1
23,174.1285,131.7889,165,5,0,390,1
40,172.5,130.5,165,0,0,2610,1
81,174.5,131,165,0,0,1830,1
33,173,130.5,165,5,0,540,1
95,163.9379,130.6328,229.8211,0,0,450,1
10,174.5,140.5,165,0,0,450,1
133,172.5,129.5,165,0,0,-360,1
10,174.5,136.5,165,0,0,450,1
97,176,129.5,165,0,0,750,1
10,170.5,147.5,165,0,0,1530,1
10,171,152.5,165,0,0,1530,1
10,171,155,165,0,0,1530,1
10,173.5,158,165,0,0,1530,1
10,174.5,160.5,165,0,0,1650,1
20,173.7077,169.4389,147.4999,30,0,1440,1
20,167.7669,163.8857,164.4307,30,0,1440,1
25,175,173,165,30,0,2790,1
9,173.9066,172.8917,165.1077,0,0,2130,1
9,171.3144,171.1099,165.1078,0,0,2130,1
9,160.7753,170.1822,130.1077,-10,0,2430,1
9,163.581,165.9466,129.8675,-10,0,2400,1
5,172.5,183.5,165,0,0,540,1
5,169.5,190.5,165,0,0,540,1
5,164.5,191.5,165,0,0,660,1
5,175.5,191.5,165,0,0,660,1
5,174.6081,178.6968,180.0001,-90,0,720,1
7,169.5,188.5,165,0,0,810,1
8,170,186,165,0,0,810,1
8,161.5,191,165,0,0,900,1
20,173.3174,191.0819,260,0,0,750,1
20,170.7632,186.0938,259.9999,0,0,750,1
20,169.989,186.801,260,0,0,750,1
20,162.2503,191.0604,260,0,0,750,1
21,167.7453,189.9487,300,-60,0,-150,1
21,174.8714,181.3489,300,-60,0,-150,1
21,161.739,191.0182,300,-60,0,-150,1
9,175.2489,190.9517,165.1077,0,0,2190,1
9,169.963,188.9693,165.1078,0,0,2190,1
9,172.6041,183.391,165.1077,0,0,2190,1
9,162.7401,181.1384,130.1078,-10,0,2400,1
9,166.7477,177.3753,130.1077,-10,0,2400,1
25,176,177.5,165,30,0,2790,1
5,171.5,197.5,165,0,0,660,1
9,166.5,196,165,0,0,1050,1
20,167.0576,195.9844,260,0,0,750,1
20,166.4414,196.3371,260,0,0,750,1
20,162,203.5,165,0,0,750,1
21,172.0813,197.5249,300,-60,0,-150,1
9,173.437,203.6419,165.1078,0,0,2220,1
20,167.5,208,165,0,0,750,1
20,172,213.5,165,0,0,750,1
9,166.7637,211.1944,165.1077,0,0,2130,1
9,166.0344,216.3497,165.1077,0,0,2220,1
9,173.4066,222.2167,130.1078,-10,0,2790,1
9,175.4805,216.5654,130.1077,-10,0,3060,1
20,171.264,225.6265,255,5,0,120,1
21,163.1083,233.073,271.5267,5,0,120,1
20,162.4696,238.7122,255,5,0,120,1
9,173.9134,231.1182,165.1077,0,0,2220,1
9,165.4427,230.3925,142.6456,-10,0,2790,1
9,169.2049,234.3362,130.1078,-10,0,2790,1
0,171.5,248.5,229.9073,0,0,1470,1
1,162,250,279.9963,0,0,1320,1
1,175.5,247,200.6953,0,0,1320,1
1,168.5,247.5,228.5965,0,0,1320,1
0,164.5,247,229.6927,0,0,1470,1
32,190.2068,11.07732,161.8229,0,0,-240,1
31,189.8922,14.77936,161.2419,0,0,-240,1
30,187.0737,7.566018,166.6759,0,0,-240,1
20,189.7148,8.539894,341.861,-20,0,240,1
21,183.0412,12.56981,282.7725,-20,0,240,1
21,183.0312,9.302197,285.9126,-20,0,240,1
8,178.5,11,165,0,0,3570,1
21,186.1115,17.30799,283.2344,-20,0,240,1
8,185.5,21,167.8613,0,0,3570,1
24,180.5,18,165,5,0,1230,1
69,181,20,165.1825,0,0,0,1
70,189.0395,30.02932,180.131,0,0,90,1
71,178.9795,25.39433,119.4731,0,0,-360,1
102,180.5,24.5,192.0248,0,0,-1110,0.6000004
9,184.3397,46.37454,130.1077,0,0,3960,1
8,189,47.5,165,0,0,3570,1
74,181.8171,41.52783,190,110,0,90,1
101,179.5,46.5,165,0,0,-780,1
103,180.5,41,165,-5,0,-1080,0.5600004
130,180.5,41,165,-20,0,-990,1
130,179.7444,40.8854,165,-20,0,-990,1
52,180.2294,41.56693,164.9999,-20,0,-990,1
52,180.145,40.85202,165,-20,0,-990,1
9,185.2132,61.09105,143.1048,0,0,3960,1
9,187.5361,52.66823,130.8036,0,0,3960,1
9,184.6739,75.30152,130.1078,0,0,3900,1
9,188.1964,66.71506,132.6722,0,0,3900,1
20,190.3341,82.31915,282.7725,-20,0,240,1
20,187.5113,93.09012,282.7725,-20,0,240,1
9,191.0451,83.8552,130.1077,10,0,4380,1
9,186.3703,91.26852,130.1077,10,0,4380,1
31,188.5,86.5,165,355,0,1530,1
25,177.5,109.5,165,-5,0,60,1
25,183,108.5,165,-5,0,120,1
25,182.5,111.5,165,-5,0,120,1
25,176.5,101,165,-5,0,120,1
24,177.5,103.5,165,0,0,0,1
24,180.5,102.5,165,0,0,150,1
20,188.2629,102.333,282.7725,-20,0,240,1
9,182.9973,99.78429,130.1078,0,0,3900,1
9,190.5815,99.17702,130.1077,10,0,4380,1
9,184.1864,108.6313,130.1077,10,0,4380,1
32,190.0222,125.7625,165,5,0,420,1
20,190.5,124.5,165,0,0,360,1
24,182.5,121.5,165,0,0,360,1
24,190,124,165,0,0,390,1
24,188.5,127,165,0,0,360,1
31,181.5,122.5,165,5,0,450,1
24,184.5791,125.7989,165,0,0,540,1
24,182.5382,124.9041,165,0,0,360,1
21,182.602,120.8812,290,30,0,1440,1
23,188.5,120,165,30,0,2370,1
25,181.5,115.5,165,-5,0,120,1
20,184.426,114.2379,282.7724,-20,0,240,1
9,185.2487,123.4731,130.1078,0,0,3900,1
25,177.8225,112.7995,165,-5,0,120,1
52,184,134.5,165,0,0,90,1
34,184,134.5,165,5,0,420,1.5
56,183,139,165,5,0,330,1
81,176.1475,131.5243,164.9999,0,0,360,1
81,177.4707,132.434,165,0,0,420,1
20,180.5,135.5,165,0,0,360,1
24,186.5,140.5,165,0,0,450,1
24,180,136.5,165,0,0,450,1
24,177,134.5,165,0,0,390,1
26,188,142.5,165,5,0,450,1
30,191,134.5,165,5,0,450,1
59,185.1665,140.0647,165,0,0,1860,1
58,184.5,138.5,165,0,0,360,1
81,179,133,165,0,0,360,1
21,188.5378,133.647,290,30,0,1440,1
10,182.5,141.5,165,0,0,450,1
27,176.5,130,165,-30,0,210,1
6,178,130.5,165,0,0,300,1
21,178,130.5,165,0,0,240,1
23,184.3616,131.8442,165,0,0,0,1
22,181.6792,135.3278,165,0,0,0,1
6,182.5,133.5,165,0,0,-150,0.5200005
6,185.5,135.5,165,0,0,-150,0.3800004
25,185.5,136.5,165,0,0,0,1
6,184.5,132.5,165,0,0,0,0.5400004
10,177.5,142.5,165,0,0,450,1
10,185.5,142.5,165,0,0,450,1
10,178.5,136.5,165,0,0,450,1
116,184.5,140.5,165,0,0,2550,0.7600002
24,188,144,165,0,0,450,1
24,192,134,165,0,0,450,1
33,192,132.5,165,5,0,1860,1
10,185.5,146.5,165,0,0,450,1
23,188.5,152,165,0,0,1530,1
23,187,152,165,0,0,1440,1
23,190,158.5,165,0,0,1440,1
10,188.6907,147.31,165.0001,0,0,450,1
10,180.5,147.5,165,0,0,450,1
23,192,157.5,165,30,0,2910,1.4
85,178.2152,174.9872,188.177,0,0,-90,1
85,182.2101,175.0192,185,0,0,-90,1
30,183,172.5,165,5,0,780,0.8200002
31,176.5,173.5,56.52926,5,0,780,1
20,176.7932,172.9655,107.0575,30,0,1530,1
20,181.1968,171.4998,225,30,0,1470,1
20,181.5823,172.0564,235,30,0,1560,1
24,182.5,170,165,30,0,2460,1
24,185.5,173,165,30,0,2460,1
24,189.5,170,165,30,0,2550,1
26,184.5,172,165,30,0,2910,1
26,186.5,173,165,30,0,2910,1
23,189.5,162,165,30,0,2910,1
10,179.5,164.5,165,0,0,1530,0.8600001
10,180.5,168.5,168.0985,0,0,450,1
85,178.0074,176.7995,195,0,0,90,1
85,181.9913,176.8194,195,0,0,90,1
10,184.5,177,165,0,0,1530,1
20,178.1779,178.6008,207.7604,30,0,1440,1
24,186.5,178,165,30,0,2550,1
24,185,177.5,165,30,0,2460,1
25,185,176.5,165,30,0,2880,1
25,186,177.5,165,30,0,2880,1
26,185.5,176.5,165,30,0,2910,1
26,188,177,165,30,0,2910,1
10,189,181.5,165,0,0,1320,1
10,190.5,182.5,165,0,0,1320,1
5,181.5,185.5,161.4432,0,0,540,1
5,176.5,177.5,165,0,0,660,1
5,177.4679,179.6902,180,-90,0,690,0.5000005
8,179,185.5,165,0,0,900,1
9,183,189.5,165,0,0,900,1
20,178.4773,185.0902,260,0,0,750,1
20,178.1139,182.6644,259.8291,0,0,750,1
9,176.7111,179.1839,165.1077,0,0,2190,1
10,192,185,165,0,0,1320,1
5,188,206.5,165,0,0,540,1
5,179.5,203.5,165,0,0,540,1
5,179.5,196.5,165,0,0,540,1
5,180.5,192.5,165,0,0,660,1
5,185.5,198.5,165,0,0,660,1
5,187.5,201.5,165,0,0,660,1
5,177.5,207.5,165,0,0,660,1
5,187.5,197.5,163.3642,-90,0,240,0.8200002
9,176.5,197.5,165,0,0,1050,1
21,188.2327,201.0446,300.0001,-60,0,-150,1
9,178.3191,206.1767,165.1078,0,0,2130,1
9,179.9803,202.3151,165.1077,0,0,2190,1
9,182.7203,193.6676,165.1077,0,0,2190,1
9,185.7069,198.4457,165.1077,0,0,2190,1
9,185.7147,192.781,100.1077,-10,0,2040,1
9,187.5469,197.6047,98.69439,-10,0,2130,1
10,183.5,223.5,165,0,0,480,1
5,191.5,212.5,165,0,0,540,1
5,186.5,210.5,165,0,0,540,1
6,178.5,218.5,165,0,0,1230,0.5400004
20,182,222.5,165,0,0,750,1
20,178.6492,219.0245,255,5,0,120,1
24,184.1037,222.9138,165.1077,0,0,2130,1
9,186.771,211.9508,165.1078,0,0,2130,1
9,183.1691,214.8107,130.1078,-10,0,3060,1
9,189.2612,220.532,130.1078,-10,0,3060,1
9,192,218,165,0,0,480,1
5,189.5,226.5,165,5,0,0,1
5,187.5,229.5,165,5,0,120,1
8,191.7539,230.3732,164.9999,5,0,120,1
9,187,226.5,165,0,0,480,1
9,179,231,168.7493,0,0,480,1
20,187.7811,226.0056,300.0001,0,0,-360,1
20,189.2987,234.4562,300.0001,0,0,-360,1
20,179.0423,226.1516,255,5,0,120,1
9,188.5542,230.7024,165.1077,0,0,2220,1
0,191,248.5,240.8238,0,0,1470,1
0,185.5,248,204.0648,0,0,1470,1
0,181,247.5,166.2934,0,0,1470,1
32,205.0004,13.67323,160,0,0,30,1
30,203.395,14.48893,162.2241,0,0,-240,1
32,202.642,10.43004,163.433,0,0,90,1
31,204.8685,9.545493,160.8577,0,0,90,1
20,192.0207,9.602472,329.831,-20,0,240,1
20,203.7324,8.190173,315.0638,-20,0,240,1
20,206.8041,7.199831,288.0621,-20,0,240,1
21,206.6479,13.32782,282.7725,-20,0,240,1
21,205.9787,8.732482,288.3544,-20,0,240,1
21,200.5989,9.356153,322.0726,-20,0,240,1
21,194.7154,9.451012,325.8881,-20,0,240,1
24,192.5,10.5,220.7855,5,0,1230,1
24,206,13.5,165,5,0,1230,1
24,206.5,9,165,5,0,1230,1
21,201.4085,25.00403,282.7725,-20,0,240,1
8,196,27,201.7356,0,0,3570,1
20,198.6021,37.06425,322.3746,-20,0,240,1
9,201.0747,35.26969,130.1077,0,0,4020,1
20,204.8326,63.76042,282.7725,-20,0,240,1
8,203.5,52.5,165,0,0,3480,1
8,201.5,50,165,0,0,3480,1
8,194,53,165,0,0,3480,1
8,192.5,56,165,0,0,3480,1
8,193.5,58.5,165,0,0,3480,1
8,196,59,165,0,0,3570,1
9,204.831,65.22929,130.1077,0,0,4050,1
9,197.7592,76.46958,130.1078,0,0,4050,1
9,203.3865,78.99889,130.1077,0,0,4230,1
20,201.8482,81.37705,282.7724,-20,0,240,1
25,192.5,122,165,0,0,360,1
30,197,127.5,165,5,0,900,0.6200004
32,196.5,127.5,165,5,0,1860,1
21,195,124,165,30,0,1440,1
25,203.5,127.5,165,30,0,3300,1.659999
25,205,127.5,165,30,0,3120,1
25,200,126,165,30,0,2940,1
25,200,127,165,30,0,2850,1
9,197.189,127.1169,130.1077,0,0,3900,1
23,192.5,128,165,30,0,2370,1
8,194.5,138,165,0,0,1650,1
21,198,132,165,30,0,1530,1
21,196.5,137.5,165,30,0,1530,1
23,198.5,142.5,165,30,0,2220,1
23,203.5,138.5,165,30,0,2220,1
23,205,142,165,30,0,2460,1
25,200.5,129.5,165,30,0,3300,1
25,197.5,139,165,30,0,3120,1
25,204,130,165,30,0,2940,1
25,206.5,142,165,30,0,2940,1
25,204.5,136.5,165,30,0,2940,1
27,197.5,138.5,165,30,0,2910,1
25,208,140,165,30,0,2970,1
32,204,153,165,5,0,1470,1
22,207.5,159.5,165,30,0,1530,1
23,200,149,165,30,0,2220,1
23,206.5,146.5,165,30,0,2220,1
25,205,152.5,165,30,0,2790,1
25,204,151.5,165,30,0,2910,1
23,198.5,153,165,0,0,1500,1
33,208,149,165,5,0,1800,1
24,192.5,169.5,165,30,0,2340,1
24,199,165.5,165,30,0,2280,1
24,196.5,168.5,165,30,0,2280,1
24,199.5,172,165,30,0,2280,1
24,197.5,174.5,165,30,0,2520,1
24,204,162,165,30,0,2640,1
24,206.5,168,165,30,0,2580,1
9,196.7506,163.5445,130.1077,-10,0,3540,1
24,192.5,176.5,165,30,0,2550,1
10,192.5,188.5,165,0,0,1320,1
20,203.714,179.7573,282.7725,-20,0,240,1
20,205.1165,186.293,282.7725,-20,0,240,1
20,205.1984,184.3412,282.7725,-20,0,240,1
22,205.5,205,165,30,0,1710,1
22,206.5,202.5,165,30,0,1950,1
24,205.5,206,165,-25,0,960,1
10,202.5,200.5,165,0,0,1230,1
10,203,202.5,165,0,0,1320,1
10,195.5,193.5,165,0,0,1320,1
10,196.5,195.5,165,0,0,1320,1
10,199.5,197.5,165,0,0,1320,1.32
10,204.5,206.5,165,0,0,1320,1
31,196,205.5,22.49996,-5,0,-240,1
85,206.0281,216.9916,184.9999,0,0,900,1
85,206.0907,212.9223,190.0001,0,0,900,1
85,207.978,213.0141,189.998,0,0,720,1
85,207.9579,217.0352,189.9987,0,0,720,1
5,195.5,217.5,165,-5,0,120,1
5,196.5,220.5,165,-5,0,120,1
5,199.5,216.5,165,-5,0,120,1
6,198.5,219.5,165,-5,0,120,0.6600003
8,202.7981,217.8624,164.9999,5,0,120,1
8,198.8099,222.5213,164.9998,5,0,120,1
9,203,223,165,0,0,420,1
98,195,214.5,165,0,0,420,1
7,205,216.5,139.0145,-25,0,540,1
10,205.5,208.5,165,0,0,1230,1
5,201.5,219.5,165,-5,0,120,1
32,200.0213,210.1845,91.55685,-5,0,-270,1
20,197.5,212.5,165,0,0,750,1
20,194.6884,211.9974,300.0001,0,0,-360,1
20,192.7835,212.987,300,-60,0,-150,1
20,192.1373,211.2359,300.0001,-60,0,-150,1
21,194.3449,212.9725,300,-60,0,-150,1
20,203.424,219.2902,282.7725,-20,0,240,1
7,205.7993,208.4057,165.0006,-10,0,720,1
20,208,223.5,165,0,0,480,1
4,192.4758,238.7558,165,-30,0,0,1
4,192.334,238.8155,165,25,0,0,1
4,200.9887,235.8615,178.9779,25,0,0,1
5,196.5,229.5,165,5,0,0,1
8,198.5828,235.2617,175.7291,5,0,120,1
8,194.5,233.5,165,0,0,120,1
8,196,239.5,195.3474,0,0,420,1
9,202,239,189.9305,0,0,420,1
9,202,226.5,165,0,0,360,1
5,198.5,231.5,165,-5,0,120,1
5,192.5,234.5,165,5,0,0,1
4,192.5,238.5,165,0,0,0,1
5,193.5,227.5,165,5,0,0,1
20,200,231.5,165,5,0,0,1
20,200.7075,224.6353,300.0001,0,0,-360,1
20,193.6991,226.9236,282.7725,-20,0,240,1
20,196.5934,229.3362,282.7724,-20,0,240,1
20,207.6544,236.2277,166.5,5,0,0,1
4,199.5,240.5,224.8826,0,0,120,1
4,201.5,245.5,204.4576,0,0,0,1
0,203,248.5,211.9375,0,0,1530,1
0,196.5,248,267.4103,0,0,1470,1
1,206,248.5,255.0557,0,0,1320,1
1,199,248.5,276.2729,0,0,1320,1
9,217.5604,12.37234,130.1077,0,0,4020,1
24,211.5,10,165,5,0,1230,1
24,217.5,10.5,166.936,5,0,1230,1
97,218.7218,14.27448,165,-5,0,420,1
20,217.1309,17.13717,282.7724,-20,0,240,1
20,220.3908,27.65686,282.7725,-20,0,240,1
9,215.074,29.10878,130.1078,0,0,4020,1
9,219.2141,22.885,139.7428,0,0,4020,1
9,217.3278,26.40041,130.1077,0,0,4020,1
9,213.112,17.06645,130.1077,0,0,3960,1
24,214,21,165,5,0,1230,1
24,223.5,18,165.0061,5,0,1380,1
24,210,27.5,165,5,0,1380,1
32,216.5,18,170.8664,-10,0,-1050,1
31,215,17.5,190.2462,-10,0,-1410,1
20,210.7498,38.64799,282.7725,-20,0,240,1
20,221.6683,41.40198,171.56,-20,0,240,1
20,219.2349,41.12802,248.5027,-20,0,240,1
9,208.6578,36.80598,130.1078,0,0,3990,1
9,215.1492,37.84705,130.1078,0,0,3990,1
24,210,43.5,165,5,0,1380,1
20,218.5535,60.46179,282.7724,-20,0,240,1
9,212.3752,48.48102,130.1078,0,0,3990,1
9,221.6296,57.73774,130.1078,0,0,4050,1
8,210.5,55,165,0,0,3480,1
